x,y,vx,vy,Paddle.y
667,133,2,-2,66
669,131,2,-2,64
671,129,2,-2,63
673,127,2,-2,62
675,125,2,-2,62
677,123,2,-2,61
679,121,2,-2,60
681,119,2,-2,60
683,117,2,-2,58
685,115,2,-2,57
687,113,2,-2,57
689,111,2,-2,57
691,109,2,-2,56
693,107,2,-2,54
695,105,2,-2,54
697,103,2,-2,54
699,101,2,-2,51
701,99,2,-2,50
703,97,2,-2,48
705,95,2,-2,47
707,93,2,-2,45
709,91,2,-2,45
711,89,2,-2,43
713,87,2,-2,42
715,85,2,-2,41
717,83,2,-2,40
719,81,2,-2,40
721,79,2,-2,39
723,77,2,-2,38
725,75,2,-2,37
727,73,2,-2,37
729,71,2,-2,37
731,69,2,-2,35
733,67,2,-2,35
735,65,2,-2,34
737,63,2,-2,34
739,61,2,-2,33
741,59,2,-2,32
743,57,2,-2,32
745,55,2,-2,31
747,53,2,-2,31
749,51,2,-2,30
751,49,2,-2,29
753,47,2,-2,28
755,45,2,-2,27
757,43,2,-2,26
759,41,2,-2,25
761,39,2,-2,24
763,37,2,-2,23
765,35,2,-2,23
767,33,2,-2,22
769,31,2,-2,22
771,29,2,-2,22
773,27,2,-2,22
775,25,-2,2,22
773,27,-2,2,21
771,29,-2,2,21
769,31,-2,2,21
767,33,-2,2,21
765,35,-2,2,21
763,37,-2,2,21
761,39,-2,2,21
759,41,-2,2,21
757,43,-2,2,21
755,45,-2,2,21
753,47,-2,2,21
751,49,-2,2,21
749,51,-2,2,21
747,53,-2,2,21
745,55,-2,2,21
743,57,-2,2,21
741,59,-2,2,21
739,61,-2,2,21
737,63,-2,2,21
735,65,-2,2,21
733,67,-2,2,21
731,69,-2,2,21
729,71,-2,2,21
727,73,-2,2,21
725,75,-2,2,21
723,77,-2,2,21
721,79,-2,2,21
719,81,-2,2,21
717,83,-2,2,21
715,85,-2,2,21
713,87,-2,2,21
711,89,-2,2,21
709,91,-2,2,21
707,93,-2,2,21
705,95,-2,2,21
703,97,-2,2,21
701,99,-2,2,21
699,101,-2,2,21
697,103,-2,2,21
695,105,-2,2,21
693,107,-2,2,21
691,109,-2,2,21
689,111,-2,2,21
687,113,-2,2,21
685,115,-2,2,21
683,117,-2,2,21
681,119,-2,2,21
679,121,-2,2,21
677,123,-2,2,21
675,125,-2,2,21
673,127,-2,2,21
671,129,-2,2,21
669,131,-2,2,21
667,133,-2,2,21
665,135,-2,2,21
663,137,-2,2,21
661,139,-2,2,21
659,141,-2,2,23
657,143,-2,2,26
655,145,-2,2,29
653,147,-2,2,29
651,149,-2,2,33
649,151,-2,2,37
647,153,-2,2,41
645,155,-2,2,45
643,157,-2,2,49
641,159,-2,2,54
639,161,-2,2,58
637,163,-2,2,61
635,165,-2,2,61
633,167,-2,2,63
631,169,-2,2,66
629,171,-2,2,68
627,173,-2,2,70
625,175,-2,2,71
623,177,-2,2,73
621,179,-2,2,75
619,181,-2,2,77
617,183,-2,2,77
615,185,-2,2,79
613,187,-2,2,80
611,189,-2,2,83
609,191,-2,2,83
607,193,-2,2,84
605,195,-2,2,86
603,197,-2,2,86
601,199,-2,2,88
599,201,-2,2,88
597,203,-2,2,90
595,205,-2,2,92
593,207,-2,2,93
591,209,-2,2,96
589,211,-2,2,98
587,213,-2,2,98
585,215,-2,2,100
583,217,-2,2,101
581,219,-2,2,103
579,221,-2,2,106
577,223,-2,2,110
575,225,-2,2,111
573,227,-2,2,113
571,229,-2,2,115
569,231,-2,2,115
567,233,-2,2,117
565,235,-2,2,120
563,237,-2,2,123
561,239,-2,2,125
559,241,-2,2,127
557,243,-2,2,131
555,245,-2,2,131
553,247,-2,2,134
551,249,-2,2,134
549,251,-2,2,137
547,253,-2,2,139
545,255,-2,2,140
543,257,-2,2,141
541,259,-2,2,144
539,261,-2,2,146
537,263,-2,2,147
535,265,-2,2,148
533,267,-2,2,149
531,269,-2,2,151
529,271,-2,2,151
527,273,-2,2,152
525,275,-2,2,153
523,277,-2,2,155
521,279,-2,2,155
519,281,-2,2,156
517,283,-2,2,156
515,285,-2,2,158
513,287,-2,2,158
511,289,-2,2,158
509,291,-2,2,159
507,293,-2,2,159
505,295,-2,2,160
503,297,-2,2,161
501,299,-2,2,162
499,301,-2,2,162
497,303,-2,2,162
495,305,-2,2,162
493,307,-2,2,162
491,309,-2,2,162
489,311,-2,2,162
487,313,-2,2,162
485,315,-2,2,162
483,317,-2,2,162
481,319,-2,2,162
479,321,-2,2,162
477,323,-2,2,162
475,325,-2,2,162
473,327,-2,2,162
471,329,-2,2,162
469,331,-2,2,162
467,333,-2,2,162
465,335,-2,2,162
463,337,-2,2,162
461,339,-2,2,162
459,341,-2,2,162
457,343,-2,2,162
455,345,-2,2,162
453,347,-2,2,162
451,349,-2,2,162
449,351,-2,2,162
447,353,-2,2,162
445,355,-2,2,162
443,357,-2,2,162
441,359,-2,2,162
439,361,-2,2,162
437,363,-2,2,162
435,365,-2,2,162
433,367,-2,2,162
431,369,-2,2,162
429,371,-2,2,162
427,373,-2,2,162
425,375,-2,2,162
423,377,-2,2,162
421,379,-2,2,162
419,381,-2,2,162
417,383,-2,2,162
415,385,-2,2,162
413,387,-2,2,162
411,389,-2,2,162
409,391,-2,2,162
407,393,-2,2,162
405,395,-2,2,162
403,397,-2,2,162
401,399,-2,2,162
399,401,-2,2,162
397,403,-2,2,162
395,405,-2,2,162
393,407,-2,2,162
391,409,-2,2,162
389,411,-2,2,162
387,413,-2,2,162
385,415,-2,2,162
383,417,-2,2,162
381,419,-2,2,162
379,421,-2,2,162
377,423,-2,2,162
375,425,-2,-2,162
373,423,-2,-2,162
371,421,-2,-2,162
369,419,-2,-2,162
367,417,-2,-2,162
365,415,-2,-2,162
363,413,-2,-2,162
361,411,-2,-2,162
359,409,-2,-2,162
357,407,-2,-2,162
355,405,-2,-2,162
353,403,-2,-2,162
351,401,-2,-2,162
349,399,-2,-2,162
347,397,-2,-2,162
345,395,-2,-2,162
343,393,-2,-2,162
341,391,-2,-2,162
339,389,-2,-2,162
337,387,-2,-2,162
335,385,-2,-2,162
333,383,-2,-2,162
331,381,-2,-2,162
329,379,-2,-2,162
327,377,-2,-2,162
325,375,-2,-2,162
323,373,-2,-2,162
321,371,-2,-2,162
319,369,-2,-2,162
317,367,-2,-2,162
315,365,-2,-2,162
313,363,-2,-2,162
311,361,-2,-2,162
309,359,-2,-2,162
307,357,-2,-2,162
305,355,-2,-2,162
303,353,-2,-2,162
301,351,-2,-2,162
299,349,-2,-2,162
297,347,-2,-2,162
295,345,-2,-2,162
293,343,-2,-2,162
291,341,-2,-2,162
289,339,-2,-2,162
287,337,-2,-2,162
285,335,-2,-2,162
283,333,-2,-2,162
281,331,-2,-2,162
279,329,-2,-2,162
277,327,-2,-2,162
275,325,-2,-2,162
273,323,-2,-2,162
271,321,-2,-2,162
269,319,-2,-2,162
267,317,-2,-2,162
265,315,-2,-2,162
263,313,-2,-2,162
261,311,-2,-2,162
259,309,-2,-2,162
257,307,-2,-2,162
255,305,-2,-2,162
253,303,-2,-2,162
251,301,-2,-2,162
249,299,-2,-2,162
247,297,-2,-2,162
245,295,-2,-2,162
243,293,-2,-2,162
241,291,-2,-2,162
239,289,-2,-2,162
237,287,-2,-2,162
235,285,-2,-2,162
233,283,-2,-2,162
231,281,-2,-2,162
229,279,-2,-2,162
227,277,-2,-2,162
225,275,-2,-2,162
223,273,-2,-2,162
221,271,-2,-2,162
219,269,-2,-2,162
217,267,-2,-2,162
215,265,-2,-2,162
213,263,-2,-2,162
211,261,-2,-2,162
209,259,-2,-2,162
207,257,-2,-2,162
205,255,-2,-2,162
203,253,-2,-2,162
201,251,-2,-2,162
199,249,-2,-2,162
197,247,-2,-2,162
195,245,-2,-2,162
193,243,-2,-2,162
191,241,-2,-2,162
189,239,-2,-2,162
187,237,-2,-2,162
185,235,-2,-2,162
183,233,-2,-2,162
181,231,-2,-2,162
179,229,-2,-2,162
177,227,-2,-2,162
175,225,-2,-2,162
173,223,-2,-2,162
171,221,-2,-2,162
169,219,-2,-2,162
167,217,-2,-2,162
165,215,-2,-2,162
163,213,-2,-2,162
161,211,-2,-2,162
159,209,-2,-2,162
157,207,-2,-2,162
155,205,-2,-2,162
153,203,-2,-2,162
151,201,-2,-2,162
149,199,-2,-2,162
147,197,-2,-2,162
145,195,-2,-2,162
143,193,-2,-2,162
141,191,-2,-2,162
139,189,-2,-2,162
137,187,-2,-2,162
135,185,-2,-2,162
133,183,-2,-2,162
131,181,-2,-2,162
129,179,-2,-2,162
127,177,-2,-2,162
125,175,-2,-2,162
123,173,-2,-2,162
121,171,-2,-2,162
119,169,-2,-2,162
117,167,-2,-2,162
115,165,-2,-2,162
113,163,-2,-2,162
111,161,-2,-2,162
109,159,-2,-2,162
107,157,-2,-2,162
105,155,-2,-2,162
103,153,-2,-2,162
101,151,-2,-2,162
99,149,-2,-2,162
97,147,-2,-2,162
95,145,-2,-2,162
93,143,-2,-2,162
91,141,-2,-2,162
89,139,-2,-2,162
87,137,-2,-2,162
85,135,-2,-2,162
83,133,-2,-2,162
81,131,-2,-2,162
79,129,-2,-2,162
77,127,-2,-2,162
75,125,-2,-2,162
73,123,-2,-2,162
71,121,-2,-2,162
69,119,-2,-2,162
67,117,-2,-2,162
65,115,-2,-2,162
63,113,-2,-2,162
61,111,-2,-2,162
59,109,-2,-2,162
57,107,-2,-2,162
55,105,-2,-2,162
53,103,-2,-2,162
51,101,-2,-2,162
49,99,-2,-2,162
47,97,-2,-2,162
45,95,-2,-2,162
43,93,-2,-2,162
41,91,-2,-2,162
39,89,-2,-2,162
37,87,-2,-2,162
35,85,-2,-2,162
33,83,-2,-2,162
31,81,-2,-2,162
29,79,-2,-2,162
27,77,-2,-2,162
25,75,2,-2,162
27,73,2,-2,162
29,71,2,-2,162
31,69,2,-2,162
33,67,2,-2,162
35,65,2,-2,162
37,63,2,-2,162
39,61,2,-2,162
41,59,2,-2,162
43,57,2,-2,162
45,55,2,-2,162
47,53,2,-2,162
49,51,2,-2,162
51,49,2,-2,162
53,47,2,-2,162
55,45,2,-2,162
57,43,2,-2,162
59,41,2,-2,162
61,39,2,-2,162
63,37,2,-2,162
65,35,2,-2,162
67,33,2,-2,162
69,31,2,-2,162
71,29,2,-2,162
73,27,2,-2,162
75,25,2,2,162
77,27,2,2,162
79,29,2,2,162
81,31,2,2,162
83,33,2,2,162
85,35,2,2,162
87,37,2,2,162
89,39,2,2,162
91,41,2,2,162
93,43,2,2,162
95,45,2,2,162
97,47,2,2,162
99,49,2,2,162
101,51,2,2,162
103,53,2,2,162
105,55,2,2,162
107,57,2,2,162
109,59,2,2,162
111,61,2,2,162
113,63,2,2,162
115,65,2,2,162
117,67,2,2,162
119,69,2,2,162
121,71,2,2,162
123,73,2,2,162
125,75,2,2,162
127,77,2,2,162
129,79,2,2,162
131,81,2,2,162
133,83,2,2,162
135,85,2,2,162
137,87,2,2,162
139,89,2,2,162
141,91,2,2,162
143,93,2,2,162
145,95,2,2,162
147,97,2,2,162
149,99,2,2,162
151,101,2,2,162
153,103,2,2,162
155,105,2,2,162
157,107,2,2,162
159,109,2,2,162
161,111,2,2,162
163,113,2,2,162
165,115,2,2,162
167,117,2,2,162
169,119,2,2,162
171,121,2,2,162
173,123,2,2,162
175,125,2,2,162
177,127,2,2,162
179,129,2,2,162
181,131,2,2,162
183,133,2,2,162
185,135,2,2,162
187,137,2,2,162
189,139,2,2,162
191,141,2,2,162
193,143,2,2,162
195,145,2,2,162
197,147,2,2,162
199,149,2,2,162
201,151,2,2,162
203,153,2,2,162
205,155,2,2,162
207,157,2,2,162
209,159,2,2,162
211,161,2,2,162
213,163,2,2,162
215,165,2,2,162
217,167,2,2,162
219,169,2,2,162
221,171,2,2,162
223,173,2,2,162
225,175,2,2,162
227,177,2,2,162
229,179,2,2,162
231,181,2,2,162
233,183,2,2,162
235,185,2,2,162
237,187,2,2,162
239,189,2,2,162
241,191,2,2,162
243,193,2,2,162
245,195,2,2,162
247,197,2,2,162
249,199,2,2,162
251,201,2,2,162
253,203,2,2,162
255,205,2,2,162
257,207,2,2,162
259,209,2,2,162
261,211,2,2,162
263,213,2,2,162
265,215,2,2,162
267,217,2,2,162
269,219,2,2,162
271,221,2,2,162
273,223,2,2,162
275,225,2,2,162
277,227,2,2,162
279,229,2,2,162
281,231,2,2,162
283,233,2,2,162
285,235,2,2,162
287,237,2,2,162
289,239,2,2,162
291,241,2,2,162
293,243,2,2,162
295,245,2,2,163
297,247,2,2,164
299,249,2,2,164
301,251,2,2,166
303,253,2,2,167
305,255,2,2,168
307,257,2,2,168
309,259,2,2,168
311,261,2,2,169
313,263,2,2,170
315,265,2,2,170
317,267,2,2,171
319,269,2,2,172
321,271,2,2,172
323,273,2,2,173
325,275,2,2,173
327,277,2,2,173
329,279,2,2,174
331,281,2,2,174
333,283,2,2,175
335,285,2,2,176
337,287,2,2,176
339,289,2,2,176
341,291,2,2,176
343,293,2,2,177
345,295,2,2,177
347,297,2,2,177
349,299,2,2,178
351,301,2,2,179
353,303,2,2,180
355,305,2,2,180
357,307,2,2,181
359,309,2,2,182
361,311,2,2,182
363,313,2,2,183
365,315,2,2,184
367,317,2,2,184
369,319,2,2,186
371,321,2,2,187
373,323,2,2,188
375,325,2,2,188
377,327,2,2,189
379,329,2,2,190
381,331,2,2,191
383,333,2,2,192
385,335,2,2,193
387,337,2,2,194
389,339,2,2,194
391,341,2,2,195
393,343,2,2,196
395,345,2,2,196
397,347,2,2,198
399,349,2,2,198
401,351,2,2,198
403,353,2,2,199
405,355,2,2,200
407,357,2,2,201
409,359,2,2,201
411,361,2,2,202
413,363,2,2,204
415,365,2,2,204
417,367,2,2,204
419,369,2,2,204
421,371,2,2,206
423,373,2,2,206
425,375,2,2,206
427,377,2,2,207
429,379,2,2,207
431,381,2,2,207
433,383,2,2,207
435,385,2,2,207
437,387,2,2,208
439,389,2,2,208
441,391,2,2,209
443,393,2,2,209
445,395,2,2,209
447,397,2,2,209
449,399,2,2,209
451,401,2,2,210
453,403,2,2,210
455,405,2,2,210
457,407,2,2,210
459,409,2,2,210
461,411,2,2,210
463,413,2,2,210
465,415,2,2,210
467,417,2,2,210
469,419,2,2,210
471,421,2,2,210
473,423,2,2,210
475,425,2,-2,210
477,423,2,-2,210
479,421,2,-2,210
481,419,2,-2,210
483,417,2,-2,210
485,415,2,-2,210
487,413,2,-2,210
489,411,2,-2,210
491,409,2,-2,210
493,407,2,-2,210
495,405,2,-2,210
497,403,2,-2,210
499,401,2,-2,210
501,399,2,-2,210
503,397,2,-2,210
505,395,2,-2,210
507,393,2,-2,210
509,391,2,-2,210
511,389,2,-2,210
513,387,2,-2,209
515,385,2,-2,208
517,383,2,-2,207
519,381,2,-2,207
521,379,2,-2,205
523,377,2,-2,204
525,375,2,-2,203
527,373,2,-2,201
529,371,2,-2,200
531,369,2,-2,200
533,367,2,-2,200
535,365,2,-2,198
537,363,2,-2,198
539,361,2,-2,197
541,359,2,-2,195
543,357,2,-2,195
545,355,2,-2,194
547,353,2,-2,194
549,351,2,-2,194
551,349,2,-2,192
553,347,2,-2,191
555,345,2,-2,189
557,343,2,-2,188
559,341,2,-2,186
561,339,2,-2,185
563,337,2,-2,183
565,335,2,-2,183
567,333,2,-2,181
569,331,2,-2,179
571,329,2,-2,177
573,327,2,-2,174
575,325,2,-2,172
577,323,2,-2,170
579,321,2,-2,168
581,319,2,-2,165
583,317,2,-2,164
585,315,2,-2,164
587,313,2,-2,162
589,311,2,-2,159
591,309,2,-2,156
593,307,2,-2,154
595,305,2,-2,152
597,303,2,-2,150
599,301,2,-2,148
601,299,2,-2,147
603,297,2,-2,147
605,295,2,-2,144
607,293,2,-2,142
609,291,2,-2,140
611,289,2,-2,139
613,287,2,-2,137
615,285,2,-2,135
617,283,2,-2,133
619,281,2,-2,132
621,279,2,-2,132
623,277,2,-2,131
625,275,2,-2,129
627,273,2,-2,128
629,271,2,-2,127
631,269,2,-2,126
633,267,2,-2,126
635,265,2,-2,126
637,263,2,-2,124
639,261,2,-2,122
641,259,2,-2,120
643,257,2,-2,120
645,255,2,-2,118
647,253,2,-2,116
649,251,2,-2,115
651,249,2,-2,113
653,247,2,-2,113
655,245,2,-2,111
657,243,2,-2,110
659,241,2,-2,109
661,239,2,-2,108
663,237,2,-2,107
665,235,2,-2,106
667,233,2,-2,104
669,231,2,-2,104
671,229,2,-2,104
673,227,2,-2,103
675,225,2,-2,102
677,223,2,-2,102
679,221,2,-2,101
681,219,2,-2,100
683,217,2,-2,99
685,215,2,-2,98
687,213,2,-2,98
689,211,2,-2,97
691,209,2,-2,96
693,207,2,-2,95
695,205,2,-2,95
697,203,2,-2,95
699,201,2,-2,94
701,199,2,-2,94
703,197,2,-2,93
705,195,2,-2,93
707,193,2,-2,91
709,191,2,-2,91
711,189,2,-2,91
713,187,2,-2,90
715,185,2,-2,90
717,183,2,-2,88
719,181,2,-2,88
721,179,2,-2,88
723,177,2,-2,87
725,175,2,-2,85
727,173,2,-2,85
729,171,2,-2,84
731,169,2,-2,83
733,167,2,-2,82
735,165,2,-2,82
737,163,2,-2,80
739,161,2,-2,79
741,159,2,-2,78
743,157,2,-2,76
745,155,2,-2,74
747,153,2,-2,72
749,151,2,-2,70
751,149,2,-2,70
753,147,2,-2,69
755,145,2,-2,68
757,143,2,-2,66
759,141,2,-2,64
761,139,2,-2,61
763,137,2,-2,61
765,135,2,-2,60
767,133,2,-2,60
769,131,2,-2,59
771,129,2,-2,58
773,127,2,-2,58
775,125,-2,-2,57
773,123,-2,-2,57
771,121,-2,-2,57
769,119,-2,-2,57
767,117,-2,-2,57
765,115,-2,-2,57
763,113,-2,-2,57
761,111,-2,-2,57
759,109,-2,-2,57
757,107,-2,-2,57
755,105,-2,-2,57
753,103,-2,-2,57
751,101,-2,-2,57
749,99,-2,-2,57
747,97,-2,-2,57
745,95,-2,-2,57
743,93,-2,-2,57
741,91,-2,-2,57
739,89,-2,-2,57
737,87,-2,-2,57
735,85,-2,-2,57
733,83,-2,-2,57
731,81,-2,-2,57
729,79,-2,-2,57
727,77,-2,-2,57
725,75,-2,-2,57
723,73,-2,-2,57
721,71,-2,-2,58
719,69,-2,-2,61
717,67,-2,-2,61
715,65,-2,-2,63
713,63,-2,-2,66
711,61,-2,-2,69
709,59,-2,-2,72
707,57,-2,-2,76
705,55,-2,-2,80
703,53,-2,-2,83
701,51,-2,-2,87
699,49,-2,-2,89
697,47,-2,-2,89
695,45,-2,-2,91
693,43,-2,-2,93
691,41,-2,-2,95
689,39,-2,-2,97
687,37,-2,-2,98
685,35,-2,-2,99
683,33,-2,-2,100
681,31,-2,-2,100
679,29,-2,-2,100
677,27,-2,-2,101
675,25,-2,2,101
673,27,-2,2,102
671,29,-2,2,103
669,31,-2,2,103
667,33,-2,2,104
665,35,-2,2,106
663,37,-2,2,106
661,39,-2,2,109
659,41,-2,2,109
657,43,-2,2,111
655,45,-2,2,113
653,47,-2,2,115
651,49,-2,2,118
649,51,-2,2,120
647,53,-2,2,120
645,55,-2,2,122
643,57,-2,2,124
641,59,-2,2,126
639,61,-2,2,127
637,63,-2,2,128
635,65,-2,2,129
633,67,-2,2,129
631,69,-2,2,130
629,71,-2,2,131
627,73,-2,2,132
625,75,-2,2,133
623,77,-2,2,133
621,79,-2,2,135
619,81,-2,2,136
617,83,-2,2,137
615,85,-2,2,138
613,87,-2,2,138
611,89,-2,2,140
609,91,-2,2,140
607,93,-2,2,142
605,95,-2,2,143
603,97,-2,2,144
601,99,-2,2,145
599,101,-2,2,145
597,103,-2,2,147
595,105,-2,2,148
593,107,-2,2,149
591,109,-2,2,149
589,111,-2,2,150
587,113,-2,2,150
585,115,-2,2,151
583,117,-2,2,151
581,119,-2,2,151
579,121,-2,2,151
577,123,-2,2,152
575,125,-2,2,152
573,127,-2,2,153
571,129,-2,2,153
569,131,-2,2,153
567,133,-2,2,153
565,135,-2,2,153
563,137,-2,2,154
561,139,-2,2,154
559,141,-2,2,154
557,143,-2,2,155
555,145,-2,2,155
553,147,-2,2,156
551,149,-2,2,157
549,151,-2,2,157
547,153,-2,2,158
545,155,-2,2,159
543,157,-2,2,159
541,159,-2,2,160
539,161,-2,2,161
537,163,-2,2,161
535,165,-2,2,163
533,167,-2,2,163
531,169,-2,2,164
529,171,-2,2,164
527,173,-2,2,164
525,175,-2,2,165
523,177,-2,2,165
521,179,-2,2,166
519,181,-2,2,166
517,183,-2,2,166
515,185,-2,2,167
513,187,-2,2,167
511,189,-2,2,167
509,191,-2,2,167
507,193,-2,2,167
505,195,-2,2,167
503,197,-2,2,167
501,199,-2,2,167
499,201,-2,2,167
497,203,-2,2,167
495,205,-2,2,167
493,207,-2,2,167
491,209,-2,2,167
489,211,-2,2,167
487,213,-2,2,167
485,215,-2,2,167
483,217,-2,2,167
481,219,-2,2,167
479,221,-2,2,167
477,223,-2,2,167
475,225,-2,2,167
473,227,-2,2,167
471,229,-2,2,167
469,231,-2,2,167
467,233,-2,2,167
465,235,-2,2,167
463,237,-2,2,167
461,239,-2,2,167
459,241,-2,2,167
457,243,-2,2,167
455,245,-2,2,167
453,247,-2,2,167
451,249,-2,2,167
449,251,-2,2,167
447,253,-2,2,167
445,255,-2,2,167
443,257,-2,2,167
441,259,-2,2,167
439,261,-2,2,167
437,263,-2,2,167
435,265,-2,2,167
433,267,-2,2,167
431,269,-2,2,167
429,271,-2,2,167
427,273,-2,2,167
425,275,-2,2,167
423,277,-2,2,167
421,279,-2,2,167
419,281,-2,2,167
417,283,-2,2,167
415,285,-2,2,167
413,287,-2,2,167
411,289,-2,2,167
409,291,-2,2,167
407,293,-2,2,167
405,295,-2,2,167
403,297,-2,2,167
401,299,-2,2,167
399,301,-2,2,167
397,303,-2,2,167
395,305,-2,2,167
393,307,-2,2,167
391,309,-2,2,167
389,311,-2,2,167
387,313,-2,2,167
385,315,-2,2,167
383,317,-2,2,167
381,319,-2,2,167
379,321,-2,2,167
377,323,-2,2,167
375,325,-2,2,167
373,327,-2,2,167
371,329,-2,2,167
369,331,-2,2,167
367,333,-2,2,167
365,335,-2,2,167
363,337,-2,2,167
361,339,-2,2,167
359,341,-2,2,167
357,343,-2,2,167
355,345,-2,2,167
353,347,-2,2,167
351,349,-2,2,167
349,351,-2,2,167
347,353,-2,2,167
345,355,-2,2,167
343,357,-2,2,167
341,359,-2,2,167
339,361,-2,2,167
337,363,-2,2,167
335,365,-2,2,167
333,367,-2,2,167
331,369,-2,2,167
329,371,-2,2,167
327,373,-2,2,167
325,375,-2,2,167
323,377,-2,2,167
321,379,-2,2,167
319,381,-2,2,167
317,383,-2,2,167
315,385,-2,2,167
313,387,-2,2,167
311,389,-2,2,167
309,391,-2,2,167
307,393,-2,2,167
305,395,-2,2,167
303,397,-2,2,167
301,399,-2,2,167
299,401,-2,2,167
297,403,-2,2,167
295,405,-2,2,167
293,407,-2,2,167
291,409,-2,2,167
289,411,-2,2,167
287,413,-2,2,167
285,415,-2,2,167
283,417,-2,2,167
281,419,-2,2,167
279,421,-2,2,167
277,423,-2,2,167
275,425,-2,-2,167
273,423,-2,-2,167
271,421,-2,-2,167
269,419,-2,-2,167
267,417,-2,-2,167
265,415,-2,-2,167
263,413,-2,-2,167
261,411,-2,-2,167
259,409,-2,-2,167
257,407,-2,-2,167
255,405,-2,-2,167
253,403,-2,-2,167
251,401,-2,-2,167
249,399,-2,-2,167
247,397,-2,-2,167
245,395,-2,-2,167
243,393,-2,-2,167
241,391,-2,-2,167
239,389,-2,-2,167
237,387,-2,-2,167
235,385,-2,-2,167
233,383,-2,-2,167
231,381,-2,-2,167
229,379,-2,-2,167
227,377,-2,-2,167
225,375,-2,-2,167
223,373,-2,-2,167
221,371,-2,-2,167
219,369,-2,-2,167
217,367,-2,-2,167
215,365,-2,-2,167
213,363,-2,-2,167
211,361,-2,-2,167
209,359,-2,-2,167
207,357,-2,-2,167
205,355,-2,-2,167
203,353,-2,-2,167
201,351,-2,-2,167
199,349,-2,-2,167
197,347,-2,-2,167
195,345,-2,-2,167
193,343,-2,-2,167
191,341,-2,-2,167
189,339,-2,-2,167
187,337,-2,-2,167
185,335,-2,-2,167
183,333,-2,-2,167
181,331,-2,-2,167
179,329,-2,-2,167
177,327,-2,-2,167
175,325,-2,-2,167
173,323,-2,-2,167
171,321,-2,-2,167
169,319,-2,-2,167
167,317,-2,-2,167
165,315,-2,-2,167
163,313,-2,-2,167
161,311,-2,-2,167
159,309,-2,-2,167
157,307,-2,-2,167
155,305,-2,-2,167
153,303,-2,-2,167
151,301,-2,-2,167
149,299,-2,-2,167
147,297,-2,-2,167
145,295,-2,-2,167
143,293,-2,-2,167
141,291,-2,-2,167
139,289,-2,-2,167
137,287,-2,-2,167
135,285,-2,-2,167
133,283,-2,-2,167
131,281,-2,-2,167
129,279,-2,-2,167
127,277,-2,-2,167
125,275,-2,-2,167
123,273,-2,-2,167
121,271,-2,-2,167
119,269,-2,-2,167
117,267,-2,-2,167
115,265,-2,-2,167
113,263,-2,-2,167
111,261,-2,-2,167
109,259,-2,-2,167
107,257,-2,-2,167
105,255,-2,-2,167
103,253,-2,-2,167
101,251,-2,-2,167
99,249,-2,-2,167
97,247,-2,-2,167
95,245,-2,-2,167
93,243,-2,-2,167
91,241,-2,-2,167
89,239,-2,-2,167
87,237,-2,-2,167
85,235,-2,-2,167
83,233,-2,-2,167
81,231,-2,-2,167
79,229,-2,-2,167
77,227,-2,-2,167
75,225,-2,-2,167
73,223,-2,-2,167
71,221,-2,-2,167
69,219,-2,-2,167
67,217,-2,-2,167
65,215,-2,-2,167
63,213,-2,-2,167
61,211,-2,-2,167
59,209,-2,-2,167
57,207,-2,-2,167
55,205,-2,-2,167
53,203,-2,-2,167
51,201,-2,-2,167
49,199,-2,-2,167
47,197,-2,-2,167
45,195,-2,-2,167
43,193,-2,-2,167
41,191,-2,-2,167
39,189,-2,-2,167
37,187,-2,-2,167
35,185,-2,-2,167
33,183,-2,-2,167
31,181,-2,-2,167
29,179,-2,-2,167
27,177,-2,-2,167
25,175,2,-2,167
27,173,2,-2,167
29,171,2,-2,167
31,169,2,-2,167
33,167,2,-2,167
35,165,2,-2,167
37,163,2,-2,167
39,161,2,-2,167
41,159,2,-2,167
43,157,2,-2,167
45,155,2,-2,167
47,153,2,-2,167
49,151,2,-2,167
51,149,2,-2,167
53,147,2,-2,167
55,145,2,-2,167
57,143,2,-2,167
59,141,2,-2,167
61,139,2,-2,167
63,137,2,-2,167
65,135,2,-2,167
67,133,2,-2,167
69,131,2,-2,167
71,129,2,-2,167
73,127,2,-2,167
75,125,2,-2,167
77,123,2,-2,167
79,121,2,-2,167
81,119,2,-2,167
83,117,2,-2,167
85,115,2,-2,167
87,113,2,-2,167
89,111,2,-2,167
91,109,2,-2,167
93,107,2,-2,167
95,105,2,-2,167
97,103,2,-2,167
99,101,2,-2,167
101,99,2,-2,167
103,97,2,-2,167
105,95,2,-2,167
107,93,2,-2,167
109,91,2,-2,167
111,89,2,-2,167
113,87,2,-2,167
115,85,2,-2,167
117,83,2,-2,167
119,81,2,-2,167
121,79,2,-2,167
123,77,2,-2,167
125,75,2,-2,167
127,73,2,-2,167
129,71,2,-2,167
131,69,2,-2,167
133,67,2,-2,167
135,65,2,-2,167
137,63,2,-2,167
139,61,2,-2,167
141,59,2,-2,167
143,57,2,-2,167
145,55,2,-2,167
147,53,2,-2,167
149,51,2,-2,167
151,49,2,-2,167
153,47,2,-2,167
155,45,2,-2,167
157,43,2,-2,167
159,41,2,-2,167
161,39,2,-2,167
163,37,2,-2,167
165,35,2,-2,167
167,33,2,-2,167
169,31,2,-2,167
171,29,2,-2,167
173,27,2,-2,167
175,25,2,2,167
177,27,2,2,167
179,29,2,2,167
